Name,Source,Type,IsBaseItem,Rarity,Weight,Value,RequiresAttunement,Description,Property,Damage,DamageType,ArmorClass
Portable Hole,DMG,,False,rare,,,,"[""This fine black cloth, soft as silk, is folded up to the dimensions of a handkerchief. It unfolds into a circular sheet 6 feet in diameter."", ""You can use an action to unfold a portable hole and place it on or against a solid surface, whereupon the portable hole creates an extradimensional hole 10 feet deep. The cylindrical space within the hole exists on a different plane, so it can't be used to create open passages. Any creature inside an open portable hole can exit the hole by climbing out of it."", ""You can use an action to close a portable hole by taking hold of the edges of the cloth and folding it up. Folding the cloth closes the hole, and any creatures or objects within remain in the extradimensional space. No matter what's in it, the hole weighs next to nothing."", ""If the hole is folded up, a creature within the hole's extradimensional space can use an action to make a {@dc 10} Strength check. On a successful check, the creature forces its way out and appears within 5 feet of the portable hole or the creature carrying it. A breathing creature within a closed portable hole can survive for up to 10 minutes, after which time it begins to suffocate."", ""Placing a portable hole inside an extradimensional space created by a {@item bag of holding}, {@item Heward's handy haversack}, or similar item instantly destroys both items and opens a gate to the Astral Plane. The gate originates where the one item was placed inside the other. Any creature within 10 feet of the gate is sucked through it and deposited in a random location on the Astral Plane. The gate then closes. The gate is one-way only and can't be reopened.""]",,,,
Portable Ram,PHB,G,False,none,35,400,,"[""You can use a portable ram to break down doors. When doing so, you gain a +4 bonus on the Strength check. One other character can help you use the ram, giving you advantage on this check.""]",,,,
Potion of Acid Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Animal Friendship,DMG,P,False,uncommon,,,,"[""When you drink this potion, you can cast the {@spell animal friendship} spell (save {@dc 13}) for 1 hour at will. Agitating this muddy liquid brings little bits into view: a fish scale, a hummingbird tongue, a cat claw, or a squirrel hair.""]",,,,
Potion of Clairvoyance,DMG,P,False,rare,,,,"[""When you drink this potion, you gain the effect of the {@spell clairvoyance} spell. An eyeball bobs in this yellowish liquid but vanishes when the potion is opened.""]",,,,
Potion of Climbing,DMG,P,False,common,,,,"[""When you drink this potion, you gain a climbing speed equal to your walking speed for 1 hour. During this time, you have advantage on Strength ({@skill Athletics}) checks you make to climb. The potion is separated into brown, silver, and gray layers resembling bands of stone. Shaking the bottle fails to mix the colors.""]",,,,
Potion of Cloud Giant Strength,DMG,P,False,very rare,,,,"[""When you drink this potion, your Strength score changes to 27 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score."", ""This potion's transparent liquid has floating in it a sliver of fingernail from a {@creature cloud giant}.""]",,,,
Potion of Cold Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Diminution,DMG,P,False,rare,,,,"[""When you drink this potion, you gain the \""reduce\"" effect of the {@spell enlarge/reduce} spell for {@dice 1d4} hours (no {@status concentration} required). The red in the potion's liquid continuously contracts to a tiny bead and then expands to color the clear liquid around it. Shaking the bottle fails to interrupt this process.""]",,,,
Potion of Fire Giant Strength,DMG,P,False,rare,,,,"[""When you drink this potion, your Strength score changes to 25 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score."", ""This potion's transparent liquid has floating in it a sliver of fingernail from a {@creature fire giant}.""]",,,,
Potion of Fire Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Flying,DMG,P,False,very rare,,,,"[""When you drink this potion, you gain a flying speed equal to your walking speed for 1 hour and can hover. If you're in the air when the potion wears off, you fall unless you have some other means of staying aloft. This potion's clear liquid floats at the top of its container and has cloudy white impurities drifting in it.""]",,,,
Potion of Force Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Frost Giant Strength,DMG,P,False,rare,,,,"[""When you drink this potion, your Strength score changes to 23 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score."", ""This potion's transparent liquid has floating in it a sliver of fingernail from a {@creature frost giant}.""]",,,,
Potion of Gaseous Form,DMG,P,False,rare,,,,"[""When you drink this potion, you gain the effect of the {@spell gaseous form} spell for 1 hour (no {@status concentration} required) or until you end the effect as a bonus action. This potion's container seems to hold fog that moves and pours like water.""]",,,,
Potion of Greater Healing,DMG,P,False,uncommon,,,,"[""You regain {@dice 4d4 + 4} hit points when you drink this potion. The potion's red liquid glimmers when agitated.""]",,,,
Potion of Growth,DMG,P,False,uncommon,,,,"[""When you drink this potion, you gain the \""enlarge\"" effect of the {@spell enlarge/reduce} spell for {@dice 1d4} hours (no {@status concentration} required). The red in the potion's liquid continuously expands from a tiny bead to color the clear liquid around it and then contracts. Shaking the bottle fails to interrupt this process.""]",,,,
Potion of Healing,DMG,P,False,common,0.5,5000,,"[""You regain {@dice 2d4 + 2} hit points when you drink this potion. The potion's red liquid glimmers when agitated.""]",,,,
Potion of Heroism,DMG,P,False,rare,,,,"[""For 1 hour after drinking it, you gain 10 temporary hit points that last for 1 hour. For the same duration, you are under the effect of the {@spell bless} spell (no {@status concentration} required). This blue potion bubbles and steams as if boiling.""]",,,,
Potion of Hill Giant Strength,DMG,P,False,uncommon,,,,"[""When you drink this potion, your Strength score changes to 21 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score."", ""This potion's transparent liquid has floating in it a sliver of fingernail from a {@creature hill giant}.""]",,,,
Potion of Invisibility,DMG,P,False,very rare,,,,"[""This potion's container looks empty but feels as though it holds liquid. When you drink it, you become {@condition invisible} for 1 hour. Anything you wear or carry is {@condition invisible} with you. The effect ends early if you attack or cast a spell.""]",,,,
Potion of Lightning Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Mind Reading,DMG,P,False,rare,,,,"[""When you drink this potion, you gain the effect of the {@spell detect thoughts} spell (save {@dc 13}). The potion's dense, purple liquid has an ovoid cloud of pink floating in it.""]",,,,
Potion of Necrotic Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Poison,DMG,P,False,uncommon,,,,"[""This concoction looks, smells, and tastes like a {@item potion of healing} or other beneficial potion. However, it is actually poison masked by illusion magic. An {@spell identify} spell reveals its true nature."", ""If you drink it, you take {@damage 3d6} poison damage, and you must succeed on a {@dc 13} Constitution saving throw or be {@condition poisoned}. At the start of each of your turns while you are {@condition poisoned} in this way, you take {@damage 3d6} poison damage. At the end of each of your turns, you can repeat the saving throw. On a successful save, the poison damage you take on your subsequent turns decreases by {@dice 1d6}. The poison ends when the damage decreases to 0.""]",,,,
Potion of Poison Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Psychic Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Radiant Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
Potion of Speed,DMG,P,False,very rare,,,,"[""When you drink this potion, you gain the effect of the {@spell haste} spell for 1 minute (no {@status concentration} required). The potion's yellow fluid is streaked with black and swirls on its own.""]",,,,
Potion of Stone Giant Strength,DMG,P,False,rare,,,,"[""When you drink this potion, your Strength score changes to 23 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score."", ""This potion's transparent liquid has floating in it a sliver of fingernail from a {@creature stone giant}.""]",,,,
Potion of Storm Giant Strength,DMG,P,False,legendary,,,,"[""When you drink this potion, your Strength score changes to 29 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score."", ""This potion's transparent liquid has floating in it a sliver of fingernail from a {@creature storm giant}.""]",,,,
Potion of Superior Healing,DMG,P,False,rare,,,,"[""You regain {@dice 8d4 + 8} hit points when you drink this potion. The potion's red liquid glimmers when agitated.""]",,,,
Potion of Supreme Healing,DMG,P,False,very rare,,,,"[""You regain {@dice 10d4 + 20} hit points when you drink this potion. The potion's red liquid glimmers when agitated.""]",,,,
Potion of Thunder Resistance,DMG,P,False,uncommon,,,,"[""{#itemEntry Potion of Resistance}""]",,,,
